Gender,Business,Dependancies,Calls,Type,Billing,Rating,Age,Salary,Base_pay,Bonus,Unit_Price,Volume,openingbalance,closingbalance,low,Unit_Sales,Total_Sales,Months,Education
Female,1,No,Yes,Month-to-month,Yes,No,52,94705.95551,37882.38221,4735.297776,75.979998,4388800,46.720002,27.4077597,28.51023503,58.65,929.3,4,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,52,94707.62176,37883.0487,4735.381088,29.139999,1199700,46.740002,26.80473077,28.200001,58.7,930.05,4,Graduation
Male,1,No,Yes,Month-to-month,Yes,Yes,52,94739.04389,37895.61755,4736.952195,57.459999,1722200,47.349998,26.790001,28.129999,58.75,930.9,4,Graduation
Female,1,No,Yes,Month-to-month,No,No,52,94767.12067,37906.84827,4738.356034,28.889999,1168300,47.380001,26.959999,28.49,58.75,930.95,4,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,52,94779.00632,37911.60253,4738.950316,28.65,5545200,47.48,27.040001,28.040001,58.75,931.75,5,Graduation
Male,0,Yes,Yes,One year,No,No,53,94780.35935,37912.14374,4739.017968,29.4,1522100,47.52,26.799999,28.5,58.85,934.15,5,Graduation
Male,0,Yes,Yes,One year,Yes,No,53,94786.02474,37914.4099,4739.301237,28.82,828200,47.59,27.084999,28.5,58.85,936.7,5,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,53,94800.85665,37920.34266,4740.042833,29.23,2209300,47.610001,26.610001,28.469999,58.9,936.85,5,Graduation
Male,1,No,Yes,One year,Yes,No,53,94805.83918,37922.33567,4740.291959,28.780001,1425500,47.619999,27.18,28.370001,58.95,937.1,5,Graduation
Male,0,No,Yes,One year,Yes,No,53,94813.64275,37925.4571,4740.682138,57.220001,13870400,47.75,27.450001,28.450001,58.95,937.5,5,Graduation
Male,0,No,No,One year,Yes,No,53,94831.64425,37932.6577,4741.582213,76.980001,5938600,47.759998,26.639999,28.36618613,58.95,937.6,5,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,53,94833.93443,37933.57377,4741.696722,28.76,1352500,47.810001,27.23,28.18,59,938.65,5,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,53,94845.19632,37938.07853,4742.259816,29.27,1517000,47.82,27.17124125,28.530001,59,939.7,5,Graduation
Female,0,Yes,Yes,Month-to-month,No,Yes,53,94852.21443,37940.88577,4742.610722,75.68,5202600,47.82,26.334999,28.24109287,59,940.35,5,Graduation
Male,0,Yes,Yes,One year,Yes,Yes,53,94853.79915,37941.51966,4742.689958,36.679992,3080100,47.849998,26.99,28.48242891,59,941,5,Graduation
Male,0,No,Yes,Month-to-month,No,No,53,94856.36588,37942.54635,4742.818294,30.200001,12702600,48.040001,26.75,28.610001,59.05,942.95,5,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,53,94859.21513,37943.68605,4742.960757,28.719999,1204500,48.049999,26.969999,28.49,59.1,943,5,Graduation
Male,0,No,No,Month-to-month,No,Yes,53,94866.63895,37946.65558,4743.331948,59.25,7992800,48.119999,27.14936339,28.584999,59.1,943.1,5,Graduation
Male,1,No,Yes,Two year,Yes,No,53,94870.64922,37948.25969,4743.532461,28.969999,1833400,48.16,26.780001,28.52,59.1,943.85,5,Graduation
Male,1,No,Yes,Month-to-month,No,No,53,94873.8406,37949.53624,4743.69203,29.620001,3041600,48.189999,26.92,28.24,59.1,944.65,5,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,53,94875.55552,37950.22221,4743.777776,57.98,7816600,48.200001,27.43590138,28.4300005,59.15,945.7,5,Graduation
Female,0,No,Yes,Month-to-month,No,Yes,53,94885.12731,37954.05092,4744.256366,35.98,3274300,48.209999,28.07,28.26676917,59.2,947.3,5,Graduation
Female,0,No,Yes,Month-to-month,No,Yes,53,94886.17567,37954.47027,4744.308784,28.879999,1368200,48.299999,27.1,28.59,59.2,947.4,5,Graduation
Male,0,No,Yes,Month-to-month,No,No,53,94899.5451,37959.81804,4744.977255,28.690001,1788500,48.299999,27.57430968,28.120001,59.2,947.75,5,Graduation
Female,0,Yes,Yes,Two year,No,No,53,94909.56466,37963.82586,4745.478233,28.73,35234500,48.310001,26.49006717,28.35,59.25,949.8,5,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,53,94921.9642,37968.78568,4746.09821,28.889999,6143300,48.41,28.08,28.370001,59.3,949.85,5,Graduation
Female,1,No,No,Month-to-month,Yes,No,53,94930.84369,37972.33748,4746.542185,28.99,15594300,48.439999,27.200001,28.290001,59.4,950.2,5,Graduation
Female,0,No,Yes,Two year,No,No,53,94931.64461,37972.65784,4746.582231,58.759998,6845800,48.450001,27.24,28.700001,59.4,951.55,5,Graduation
Male,0,No,Yes,Two year,No,No,53,94937.15128,37974.86051,4746.857564,29.34,19561000,48.48,27.540001,28.639999,59.45,952.3,5,Graduation
Male,0,No,Yes,Month-to-month,No,No,53,94947.23141,37978.89257,4747.361571,36.450002,2965200,48.490002,28.17,28.67411901,59.45,953.45,5,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,53,94969.93014,37987.97206,4748.496507,28.940001,11000000,48.5,27.66848907,28.530001,59.45,954.9,5,Graduation
Female,0,Yes,Yes,One year,Yes,Yes,53,94972.60704,37989.04282,4748.630352,28.99,1375400,48.509998,27.10501608,28.48,59.45,955.15,5,Graduation
Male,0,No,Yes,Two year,Yes,No,53,94973.29671,37989.31869,4748.664836,58.66,18055800,48.619999,27.780001,27.1900005,59.45,955.6,5,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,53,95023.36882,38009.34753,4751.168441,28.91,1279900,48.77,27.96739885,28.540001,59.5,956.65,5,Graduation
Male,0,No,Yes,One year,Yes,No,53,95046.75615,38018.70246,4752.337808,59.310001,1040000,48.779999,27.42,28.8199995,59.5,957.1,5,Graduation
Female,0,No,Yes,Month-to-month,No,No,53,95063.1851,38025.27404,4753.159255,28.99,1281700,48.790001,27.82358869,28.200001,59.5,958.1,5,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,53,95085.57986,38034.23194,4754.278993,28.9,47255900,48.799999,27.49,27.879999,59.5,958.25,5,Graduation
Female,0,Yes,No,Month-to-month,No,Yes,53,95089.36758,38035.74703,4754.468379,29.1,1826400,48.880001,27.60306903,28.42,59.5,959.9,5,Graduation
Male,0,No,Yes,Two year,No,No,53,95090.72554,38036.29021,4754.536277,36.259998,2522700,48.900002,28.1949995,28.46644888,59.55,962.25,5,Graduation
Male,0,No,Yes,One year,Yes,Yes,53,95104.83044,38041.93218,4755.241522,29.16,4578400,48.919998,28,27.82,59.55,963.95,5,Graduation
Female,0,Yes,Yes,One year,No,No,53,95132.69258,38053.07703,4756.634629,57.77,492800,48.93,27.53594919,28.59,59.55,964.35,5,Graduation
Male,0,No,No,Two year,Yes,No,53,95142.45979,38056.98392,4757.12299,29.219999,12058200,48.93,27.575001,28.73,59.55,964.9,5,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,53,95161.21082,38064.48433,4758.060541,29.049999,1648400,48.990002,28.52,28.67,59.55,966.25,5,Graduation
Female,1,No,Yes,Two year,Yes,No,53,95176.9298,38070.77192,4758.84649,29,8833200,49.060001,27.545,28.700001,59.6,966.55,5,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,53,95186.65302,38074.66121,4759.332651,29.32,8932700,49.07,27.65,28.790001,59.6,967.85,5,Graduation
Female,0,No,Yes,One year,Yes,Yes,53,95201.84263,38080.73705,4760.092132,29.35,35508700,49.290001,27.389999,28.6,59.6,969.85,5,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,53,95207.09369,38082.83747,4760.354685,29.440001,2014600,49.330002,28.01457377,28.780001,59.6,970.4,5,Graduation
Male,0,No,No,Month-to-month,Yes,No,53,95228.31972,38091.32789,4761.415986,29.17,957100,49.34,28.440001,28.65,59.6,970.45,5,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,53,95234.37135,38093.74854,4761.718568,29.34,1198300,49.369999,27.61545712,28.879999,59.65,970.85,5,Graduation
Male,0,No,Yes,Month-to-month,No,No,53,95264.12186,38105.64874,4763.206093,58.66,1101000,49.4449995,28.58,28.870001,59.65,971.3,5,Graduation
Male,0,Yes,Yes,One year,Yes,No,53,95266.28597,38106.51439,4763.314299,29.1,11819700,49.509998,28.09,28.629999,59.7,973.1,5,Graduation
Female,1,No,No,Month-to-month,Yes,Yes,53,95269.96336,38107.98534,4763.498168,29.25,6138000,49.650002,27.76,28.35,59.7,973.25,5,PG
Male,0,No,Yes,One year,Yes,Yes,53,95272.78952,38109.11581,4763.639476,29.24,15609800,49.674999,27.120001,28.690001,59.75,973.35,5,PG
Male,0,Yes,Yes,One year,No,No,53,95275.83364,38110.33346,4763.791682,29.02,23670500,49.74092832,27.9449995,28.08,59.75,973.55,5,PG
Female,0,Yes,Yes,Two year,No,No,53,95309.19663,38123.67865,4765.459832,30.530001,18783800,49.779999,29.35,29,59.75,973.65,5,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,53,95325.06332,38130.02533,4766.253166,29.1,9235500,49.790001,27.89069895,28.27,59.75,973.95,5,PG
Female,0,No,Yes,Two year,Yes,No,53,95332.37477,38132.94991,4766.618739,29.610001,9110200,49.91,28.030001,28.889999,59.75,979.05,5,PG
Male,0,Yes,Yes,Two year,No,No,53,95363.61791,38145.44716,4768.180896,29.59,3821600,50.049999,28.23,28.91,59.8,980.35,5,PG
Female,0,Yes,Yes,One year,No,No,53,95381.42787,38152.57115,4769.071394,58.98,4599200,50.119999,29.129999,28.8050005,59.8,981.45,5,PG
Female,1,No,Yes,Month-to-month,Yes,No,53,95397.28658,38158.91463,4769.864329,29.549999,3906700,50.200001,27.9850005,29.02,59.85,982.95,5,PG
Male,0,Yes,Yes,Two year,No,No,53,95411.90506,38164.76202,4770.595253,58.880001,1515200,50.309949,28.165001,28.5,59.85,985.05,5,PG
Female,0,No,Yes,Two year,Yes,No,53,95421.382,38168.5528,4771.0691,29.09,18359900,50.380001,28.290001,28.57,59.85,987.95,5,PG
Male,0,No,Yes,Month-to-month,Yes,No,53,95440.87395,38176.34958,4772.043698,77.21,3321700,50.400002,28.1,28.96512623,59.85,987.95,5,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,53,95443.71625,38177.4865,4772.185813,29.15,5499200,50.509998,27.955,28.67,59.9,989.05,5,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,53,95459.8622,38183.94488,4772.99311,29.459999,5872400,50.619999,28.129999,28.870001,59.9,989.45,5,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,53,95464.62566,38185.85026,4773.231283,59.709999,1908400,50.68,27.76,29.075001,59.9,990.45,5,PG
Female,0,Yes,Yes,Month-to-month,No,No,53,95466.51512,38186.60605,4773.325756,29.17,24387800,50.82,28.5,28.58,59.9,990.85,5,PG
Male,0,Yes,Yes,One year,No,No,53,95488.21001,38195.284,4774.410501,29.16,2051300,50.869999,27.870001,28.77,59.95,990.9,5,PG
Male,0,No,Yes,Month-to-month,Yes,No,53,95493.64822,38197.45929,4774.682411,77.340001,2509000,51,28.77,29.00682259,59.95,992.7,5,PG
Female,0,No,Yes,One year,Yes,No,53,95496.54818,38198.61927,4774.827409,29.459999,1827400,51.09,28.59,28.08,60,994.55,5,PG
Male,0,Yes,Yes,Month-to-month,No,Yes,53,95500.40374,38200.1615,4775.020187,29.389999,10784600,51.130001,28.459999,28.9,60,994.8,5,PG
Male,0,No,Yes,Two year,Yes,No,53,95504.88837,38201.95535,4775.244419,29.43,2301600,51.150002,28.82,28.780001,60,996.45,5,PG
Male,0,No,Yes,Month-to-month,Yes,No,53,95521.03736,38208.41494,4776.051868,29.15,13120900,51.189999,26.93,28.549999,60,996.85,5,PG
Female,0,No,Yes,One year,Yes,No,53,95525.65054,38210.26021,4776.282527,29.75,2834100,51.329949,29.58,28.559999,60,996.95,5,PG
Female,0,No,No,Two year,Yes,No,53,95549.98098,38219.99239,4777.499049,29.610001,1648400,51.369999,28.58,29.17,60,999.45,6,PG
Female,0,No,Yes,Month-to-month,No,Yes,54,95571.73052,38228.69221,4778.586526,58.939999,8987200,51.389999,28.5149995,28.4349995,60,999.8,6,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,54,95575.35963,38230.14385,4778.767982,29.299999,1439700,51.66,28.45337301,28.99,60.05,999.9,6,PG
Female,1,No,Yes,Month-to-month,Yes,No,54,95596.0986,38238.43944,4779.80493,29.26,2361800,51.689999,28.889999,28.360001,60.05,1001.2,6,PG
Female,1,Yes,Yes,Two year,Yes,No,54,95598.72838,38239.49135,4779.936419,29.450001,6400000,51.740002,28.74600958,28.73,60.05,1001.5,6,PG
Male,0,No,Yes,One year,Yes,No,54,95609.84448,38243.93779,4780.492224,29.309999,7795500,51.84,28.459999,28.629999,60.05,1004.35,6,PG
Male,0,No,Yes,Month-to-month,No,No,54,95609.98301,38243.99321,4780.499151,37.030002,1948900,52.09,28.99,29.16932987,60.05,1005.7,6,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,54,95638.00526,38255.2021,4781.900263,29.459999,5943500,52.139999,28.5650005,28.91,60.1,1008.55,6,PG
Male,0,No,Yes,Month-to-month,No,No,54,95638.72659,38255.49064,4781.93633,77.850002,5084200,52.169998,28.74147043,28.97649773,60.15,1008.7,6,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,54,95641.65333,38256.66133,4782.082667,31.319876,46642200,52.17727046,29.1,28.56165155,60.15,1009.25,6,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,54,95645.9027,38258.36108,4782.295135,29.549999,7144000,52.220001,28.870001,28.98,60.15,1010,6,PG
Female,0,Yes,Yes,Two year,No,No,54,95649.39891,38259.75956,4782.469946,77.650002,4630400,52.279999,28.059999,28.8324492,60.15,1011.05,6,PG
Female,0,No,Yes,Month-to-month,No,Yes,54,95677.50997,38271.00399,4783.875499,29.4,3229600,52.330002,29.23,28.84,60.2,1011.5,6,PG
Male,0,Yes,Yes,Two year,No,No,54,95681.55668,38272.62267,4784.077834,29.469999,6161600,52.330002,28.68,28.82,60.2,1012.4,6,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,54,95715.94874,38286.37949,4785.797437,58.700001,2422400,52.349998,28.5200005,28.6800005,60.25,1013.05,6,PG
Female,0,No,Yes,Month-to-month,No,Yes,54,95747.35993,38298.94397,4787.367997,30.049999,1945500,52.400002,29.14328961,29.15,60.25,1013.2,6,PG
Male,0,Yes,Yes,One year,No,No,54,95821.50436,38328.60175,4791.075218,29.4,7163500,52.490002,28.209999,28.76,60.25,1013.35,6,PG
Male,0,No,Yes,One year,Yes,No,54,95828.75692,38331.50277,4791.437846,36.850004,2899200,52.59,29.209999,29.08946006,60.25,1013.6,6,PG
Male,0,Yes,No,Month-to-month,Yes,No,54,95835.5354,38334.21416,4791.77677,78.02,4699300,52.73,29.34,29.18878014,60.25,1014.25,6,PG
Male,0,Yes,Yes,Two year,Yes,No,54,95843.04985,38337.21994,4792.152493,59.599998,1526400,52.75,28.940001,29.254999,60.3,1017.35,6,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,54,95850.10777,38340.04311,4792.505389,37.860004,4246200,52.799999,28.719999,29.34505032,60.3,1020.2,6,PG
Male,0,No,Yes,Month-to-month,No,No,54,95858.71487,38343.48595,4792.935744,29.59,10023700,53,28.33,28.73,60.3,1021.55,6,PG
Female,0,No,Yes,Two year,Yes,No,54,95868.91333,38347.56533,4793.445667,29.48,1518700,53.02,28.879999,29.1,60.3,1021.75,6,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,54,95877.02062,38350.80825,4793.851031,29.459999,1519900,53.02,29.0650005,28.65,60.35,1021.8,6,PG
Female,0,No,No,Two year,Yes,No,54,95879.17088,38351.66835,4793.958544,29.639999,2971500,53.110001,29.290001,28.719999,60.35,1022.95,6,PG
Male,0,No,Yes,Month-to-month,No,No,54,95896.14889,38358.45956,4794.807445,29.99,5780800,53.130001,28.95367013,28.969999,60.4,1023.85,6,PG
Male,0,Yes,Yes,Two year,Yes,No,54,95898.79356,38359.51742,4794.939678,60.049999,1910400,53.23,28.635,29.545,60.4,1023.9,6,PG
Male,0,Yes,Yes,Two year,No,No,54,95901.9225,38360.769,4795.096125,37.259995,3362200,53.349998,29.575001,29.3370607,60.45,1023.95,6,PG
Female,1,No,No,Month-to-month,Yes,No,54,95905.71678,38362.28671,4795.285839,30.02,2870200,53.36085998,28.68,29.57,60.5,1024,6,PG
Male,0,No,Yes,Month-to-month,Yes,No,54,95909.57465,38363.82986,4795.478733,30.15,9036300,53.439999,28.08,28.27,60.5,1024.65,6,PG
Female,0,Yes,Yes,Month-to-month,No,Yes,54,95931.49654,38372.59862,4796.574827,29.879999,6319200,53.450001,28.66612939,28.700001,60.5,1024.7,6,PG
Female,0,Yes,Yes,One year,Yes,No,54,95940.4281,38376.17124,4797.021405,59.950001,506000,53.580002,29.120001,29.6000005,60.6,1025.15,6,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,54,95964.65268,38385.86107,4798.232634,60.540001,2206600,53.66,28.780001,29.5550005,60.6,1025.15,6,PG
Male,1,Yes,Yes,One year,Yes,Yes,54,95965.40201,38386.1608,4798.270101,30,2076800,53.66,29.07,29.440001,60.6,1025.95,6,PG
Female,0,No,Yes,One year,Yes,No,54,95980.18366,38392.07346,4799.009183,37.229997,3134700,53.700001,29.4,29.10542971,60.65,1026.35,6,PG
Male,0,No,Yes,Month-to-month,No,No,54,95983.24565,38393.29826,4799.162283,60.639999,2413400,53.740002,28.76,29.495001,60.65,1028.75,6,PG
Male,0,No,Yes,One year,No,No,54,95983.34137,38393.33655,4799.167069,29.68,9365000,53.75,29.045,28.790001,60.7,1029.35,6,PG
Female,0,No,Yes,One year,No,No,54,95988.68396,38395.47358,4799.434198,29.780001,2656700,53.779999,29.530001,29.33,60.7,1029.75,6,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,54,96011.32012,38404.52805,4800.566006,210.929995,151473000,53.799999,29.469999,29.15714257,60.75,1031.7,6,Graduation
Male,1,No,Yes,Month-to-month,No,No,54,96012.69378,38405.07751,4800.634689,31.779874,20658300,53.82,28.9,29.47149713,60.8,1032.05,6,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,54,96053.27776,38421.3111,4802.663888,30.209999,1228200,53.830002,29.13571001,29.610001,60.8,1033,6,Graduation
Male,1,No,Yes,Month-to-month,Yes,Yes,54,96062.80657,38425.12263,4803.140329,30.1,18000100,53.84,29.25701327,29.16,60.85,1033.9,6,Graduation
Male,0,No,Yes,Two year,No,No,54,96099.50021,38439.80008,4804.975011,59.52,1299600,53.849998,28.309999,29.4050005,60.85,1033.95,6,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,54,96119.34331,38447.73732,4805.967166,59.630001,422600,54,28.92,29.2649995,60.9,1035.5,6,Graduation
Male,0,Yes,No,One year,Yes,No,54,96122.79669,38449.11868,4806.139835,215.189999,182501900,54.029999,28.67,29.60571486,60.9,1036.75,6,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,54,96123.54065,38449.41626,4806.177033,29.92,766000,54.029999,29.49,28.66,60.9,1037.75,6,Graduation
Male,0,Yes,Yes,Month-to-month,Yes,No,54,96127.83873,38451.13549,4806.391937,29.799999,2269000,54.040001,29.35,28.91,60.95,1039.45,6,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,54,96133.52181,38453.40872,4806.676091,31.919873,14407500,54.099998,28.379999,29.72475416,60.95,1042.65,6,Graduation
Male,0,Yes,Yes,Two year,Yes,No,54,96149.93347,38459.97339,4807.496674,30.27,10730700,54.139999,28.719999,29.040001,60.95,1043.3,6,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,54,96150.36311,38460.14525,4807.518156,61,3280400,54.18,29.54472843,29.625,60.95,1043.3,6,Graduation
Male,0,Yes,Yes,One year,No,No,54,96156.4272,38462.57088,4807.82136,29.84,7894700,54.18,29.06368461,28.57,61.05,1043.35,6,Graduation
Male,0,Yes,No,Month-to-month,No,No,54,96170.18986,38468.07594,4808.509493,31.869874,23054200,54.349998,29.29711821,29.26514049,61.05,1043.4,6,Graduation
Female,0,No,Yes,One year,No,No,54,96175.85234,38470.34093,4808.792617,30.07,430000,54.43,29.120001,29.49,61.15,1045.25,7,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,54,96176.60395,38470.64158,4808.830198,30.040001,4976500,54.43,29.18,29.24,61.15,1046.1,7,Graduation
Female,0,No,Yes,One year,Yes,No,54,96184.83569,38473.93428,4809.241785,29.85,5807800,54.5,29.09,28.93,61.15,1046.2,7,Graduation
Male,0,No,Yes,One year,No,No,54,96203.94277,38481.57711,4810.197139,209.769995,148614900,54.5,29.209999,29.48857114,61.2,1046.5,7,Graduation
Male,0,No,Yes,Two year,No,No,54,96206.70791,38482.68316,4810.335396,61.209999,2442600,54.59,29.969999,29.795,61.2,1046.5,7,Graduation
Female,0,No,Yes,Month-to-month,No,No,54,96217.34546,38486.93818,4810.867273,30.360001,3614300,54.720001,28.459999,29.809999,61.25,1047.7,7,Graduation
Female,0,No,Yes,Month-to-month,No,No,54,96222.49415,38488.99766,4811.124708,30.4,6299000,54.73,29.32906869,29.52,61.3,1048.45,7,Graduation
Male,0,No,Yes,One year,Yes,No,54,96223.52882,38489.41153,4811.176441,29.969999,4406000,54.73,30.299999,29.110001,61.35,1048.85,7,Graduation
Female,0,No,Yes,Two year,No,No,54,96223.96368,38489.58547,4811.198184,30.620001,1438400,54.790001,29.02,29.68,61.35,1049.05,7,Graduation
Male,1,No,Yes,Two year,Yes,No,54,96229.82567,38491.93027,4811.491284,7.64995,8125600,54.84,29.67,29.95471883,61.4,1050.5,7,Graduation
Female,0,No,No,Month-to-month,Yes,Yes,54,96233.32766,38493.33107,4811.666383,32.039873,17108700,54.93,29.78103256,29.69661449,61.4,1051.9,7,Graduation
Male,1,No,Yes,Month-to-month,No,No,54,96234.7672,38493.90688,4811.73836,30.360001,8920500,55.02,29.5300005,29.15,61.4,1052.35,7,Graduation
Male,0,No,Yes,One year,Yes,No,54,96238.59291,38495.43717,4811.929646,30.059999,4322700,55.23,29.9311108,29.549999,61.4,1052.4,7,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,54,96238.64985,38495.45994,4811.932493,31.969875,21974900,55.639999,30.450001,29.47149713,61.4,1054.6,7,Graduation
Male,0,Yes,Yes,Month-to-month,No,No,54,96264.30126,38505.7205,4813.215063,30.379999,742000,55.759998,30.049999,29.84,61.45,1054.75,7,Graduation
Female,0,No,Yes,One year,Yes,No,54,96274.67088,38509.86835,4813.733544,30.049999,5073700,55.82,28.959999,29.379999,61.45,1054.8,7,Graduation
Female,1,No,Yes,Month-to-month,No,Yes,54,96278.95043,38511.58017,4813.947522,30.870001,848900,55.830002,29.67428586,30,61.5,1055.9,7,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,55,96286.10167,38514.44067,4814.305084,30.059999,4338500,56.099998,30.5,29.15,61.5,1056.95,7,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,Yes,55,96308.32942,38523.33177,4815.416471,210.459997,108223500,56.400002,29.889999,29.86000057,61.55,1057,7,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,55,96316.94004,38526.77601,4815.847002,30.24,3337500,56.41,30.200001,29.76,61.6,1057.55,7,Graduation
Male,1,No,Yes,Month-to-month,No,No,55,96333.14185,38533.25674,4816.657093,60.380001,2073600,56.549999,29.450001,29.715,61.65,1057.85,7,Graduation
Female,1,No,Yes,One year,Yes,Yes,55,96338.21101,38535.2844,4816.910551,30.110001,676500,56.630001,30.5,29.75,61.8,1058.1,7,Graduation
Female,0,No,Yes,One year,No,No,55,96347.19088,38538.87635,4817.359544,60.610001,2724200,56.650002,30.72279383,29.4349995,61.9,1058.1,7,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,55,96353.4777,38541.39108,4817.673885,212.000006,111902700,56.68,29.33,29.865715,61.95,1058.25,7,Graduation
Male,0,No,Yes,Month-to-month,No,No,55,96355.75013,38542.30005,4817.787507,60.290001,1541000,56.709999,30.040001,29.615,62.05,1058.6,7,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,55,96372.10813,38548.84325,4818.605407,30.280001,3132800,56.810001,29.9029702,29.799999,62.05,1059.55,7,Graduation
Female,0,No,Yes,Two year,No,No,55,96382.96253,38553.18501,4819.148127,31.08,1377600,56.84,29.969999,30,62.1,1060.2,7,Graduation
Male,1,No,No,Month-to-month,Yes,Yes,55,96401.15635,38560.46254,4820.057818,30.1,301100,56.93,30.125,29.889999,62.1,1060.6,7,Graduation
Female,0,Yes,Yes,Month-to-month,No,No,55,96402.37631,38560.95052,4820.118816,30.290001,394400,56.939999,30.2649995,30.1,62.15,1061.6,7,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,55,96405.44386,38562.17754,4820.272193,32.099874,25508200,57.139999,30.28285786,29.57467592,62.15,1064.65,7,Graduation
Male,0,No,Yes,Two year,No,No,55,96406.0085,38562.4034,4820.300425,211.599997,148516900,57.470001,29.705,29.40999986,62.15,1066.15,7,Graduation
Male,0,No,Yes,One year,Yes,No,55,96427.56684,38571.02674,4821.378342,30.940001,2374800,57.549999,29.98,30.030001,62.25,1066.9,7,Graduation
Male,0,Yes,No,Two year,Yes,No,55,96430.17263,38572.06905,4821.508632,30.15,1765000,57.57,31.059999,29.75,62.45,1067.05,7,Graduation
Female,0,No,Yes,One year,Yes,No,55,96449.17431,38579.66972,4822.458716,30.4,65912100,57.650002,29.41857143,29.91,62.5,1067.15,7,Graduation
Female,0,No,Yes,Month-to-month,No,Yes,55,96493.18131,38597.27252,4824.659066,30.24,2429300,57.75,30.75,29.559999,62.7,1067.65,7,Graduation
Female,0,Yes,Yes,Two year,No,No,55,96499.62126,38599.84851,4824.981063,60.439999,2581000,57.82,30.07,29.715,62.8,1070.5,7,Graduation
Female,0,No,Yes,Month-to-month,No,No,55,96511.80242,38604.72097,4825.590121,61.200001,1076200,58.029999,30.3500005,30.0650005,62.8,1070.7,7,Graduation
Male,0,Yes,Yes,Two year,Yes,No,55,96519.99021,38607.99609,4825.999511,61.880001,1486000,58.209999,30,29.995001,62.85,1071.6,7,Graduation
Male,0,Yes,Yes,Two year,Yes,No,55,96527.84899,38611.1396,4826.39245,30.84,1600600,59.110001,30.795,30.110001,63.05,1072,7,Graduation
Male,0,Yes,Yes,Two year,Yes,No,55,96531.55322,38612.62129,4826.577661,61.139999,2258600,59.119999,30.08285714,30.200001,63.15,1072.6,7,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,55,96539.49867,38615.79947,4826.974934,30.200001,5327100,59.130001,30.35,29.389999,63.25,1073.3,7,Graduation
Male,0,No,Yes,One year,No,No,55,96540.09066,38616.03626,4827.004533,62,3028800,59.169998,30.66,30.209999,63.3,1074.3,7,Graduation
Female,0,Yes,Yes,Two year,No,No,55,96553.28351,38621.3134,4827.664176,30.27,253200,59.18,30.280001,29.98,63.35,1074.65,7,Graduation
Female,0,Yes,Yes,Month-to-month,No,Yes,55,96562.50552,38625.00221,4828.125276,60.950001,853400,59.23,30.959999,30.084999,63.4,1077.05,7,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,55,96572.81538,38629.12615,4828.640769,32.43,4065700,59.310001,30.209999,30.24,63.55,1077.5,7,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,55,96575.25435,38630.10174,4828.762718,212.000006,119282800,59.470001,30.57,29.86428643,63.6,1078.75,7,Graduation
Male,0,No,No,Two year,Yes,No,55,96576.91195,38630.76478,4828.845598,30.52,51863500,59.540001,30.5,30.01,63.7,1079.05,7,PG
